id,county,units,value,income,costs,taxes
13187,"Lumpkin County, Georgia",4453,179000,65439,1244,1425
13189,"McDuffie County, Georgia",2949,122000,59880,1100,1104
13191,"McIntosh County, Georgia",2274,121100,55593,1209,1211
13193,"Macon County, Georgia",1187,76400,47214,907,857
13195,"Madison County, Georgia",3795,137200,64468,1079,1377
13197,"Marion County, Georgia",1129,126600,51082,1056,1171
13199,"Meriwether County, Georgia",2615,106500,59967,1044,1278
13201,"Miller County, Georgia",717,99900,58934,1113,1346
13205,"Mitchell County, Georgia",2444,85600,39943,979,1227
13207,"Monroe County, Georgia",4330,167700,76019,1227,1378
13209,"Montgomery County, Georgia",981,95300,51979,995,1085
13211,"Morgan County, Georgia",3059,188900,65614,1293,1579
13213,"Murray County, Georgia",4800,109300,61650,967,790
13215,"Muscogee County, Georgia",24601,150400,67717,1225,1391
13217,"Newton County, Georgia",18151,120600,66007,1193,1281
13219,"Oconee County, Georgia",7025,246800,101509,1631,2156
13221,"Oglethorpe County, Georgia",2272,129000,61287,1101,1241
13223,"Paulding County, Georgia",30981,141800,73833,1241,1407
13225,"Peach County, Georgia",3874,146000,62963,1154,1767
13227,"Pickens County, Georgia",5603,184400,77253,1301,1500
13229,"Pierce County, Georgia",2946,121000,57721,1019,1141
13231,"Pike County, Georgia",3269,163300,66365,1343,1715
13233,"Polk County, Georgia",5782,111000,59431,1110,1175
13235,"Pulaski County, Georgia",1134,140500,64375,1111,1301
13237,"Putnam County, Georgia",3698,178100,69799,1154,1102
13239,"Quitman County, Georgia",306,88000,34018,906,833
13241,"Rabun County, Georgia",2197,190200,59986,1267,1286
13243,"Randolph County, Georgia",728,85100,36907,931,824
13245,"Richmond County, Georgia",23692,108900,58621,1067,1323
13247,"Rockdale County, Georgia",14741,152400,65318,1259,1078
13249,"Schley County, Georgia",676,110500,68929,1086,1299
13251,"Screven County, Georgia",1650,92800,55769,979,982
13253,"Seminole County, Georgia",1047,100200,44926,956,1159
13255,"Spalding County, Georgia",8948,115000,61748,1137,1606
13257,"Stephens County, Georgia",3170,111200,61639,1088,1089
13259,"Stewart County, Georgia",329,56600,46289,803,514
13261,"Sumter County, Georgia",3620,97000,58949,1045,1531
13263,"Talbot County, Georgia",1045,91400,47832,1046,1044
13265,"Taliaferro County, Georgia",160,75200,44464,968,947
13267,"Tattnall County, Georgia",2524,94300,51964,954,936
13269,"Taylor County, Georgia",889,65500,53523,902,763
13271,"Telfair County, Georgia",1065,53500,36375,766,585
13273,"Terrell County, Georgia",942,88600,54722,949,1063
13275,"Thomas County, Georgia",5760,129000,55597,1113,1343
13277,"Tift County, Georgia",4834,130900,61603,1101,1344
13279,"Toombs County, Georgia",3078,115500,63381,997,1034
13281,"Towns County, Georgia",1684,193200,48908,1165,926
13283,"Treutlen County, Georgia",690,66600,45417,790,496
13285,"Troup County, Georgia",8984,129800,65369,1135,1321
13287,"Turner County, Georgia",981,84100,55446,973,856
13289,"Twiggs County, Georgia",737,89100,61715,1041,1238
13291,"Union County, Georgia",3007,200700,64255,1132,1254
13293,"Upson County, Georgia",3600,91200,58833,955,928
13295,"Walker County, Georgia",9368,118400,64212,994,982
13297,"Walton County, Georgia",15019,158500,73129,1297,1577
13299,"Ware County, Georgia",3871,88800,58656,936,1030
13301,"Warren County, Georgia",667,64800,53542,866,758
13303,"Washington County, Georgia",2307,95100,64726,1073,1000
13305,"Wayne County, Georgia",3561,116600,63242,1040,1064
13307,"Webster County, Georgia",326,70900,60417,974,750
13309,"Wheeler County, Georgia",390,66300,52315,904,703
13311,"White County, Georgia",4116,155800,56061,1187,1379
13313,"Whitfield County, Georgia",12874,122500,61733,1048,1017
13315,"Wilcox County, Georgia",876,79800,56071,950,859
13317,"Wilkes County, Georgia",1191,102500,55771,1111,1192
13319,"Wilkinson County, Georgia",928,86000,61163,951,939
13321,"Worth County, Georgia",2481,89800,60560,978,869
15001,"Hawaii County, Hawaii",26360,329200,73672,1599,1061
15003,"Honolulu County, Hawaii",117738,599400,111957,2424,1716
15005,"Kalawao County, Hawaii",0,-,-,-,-
15007,"Kauai County, Hawaii",8621,482100,86584,2156,1312
15009,"Maui County, Hawaii",21080,531200,97585,2279,1006
16001,"Ada County, Idaho",80479,201100,78852,1312,1538
16003,"Adams County, Idaho",675,164100,59293,1020,941
16005,"Bannock County, Idaho",13545,148600,67151,1085,1348
16007,"Bear Lake County, Idaho",1019,142700,61290,918,798
16009,"Benewah County, Idaho",1294,150200,57634,1113,1007
16011,"Bingham County, Idaho",6300,151700,66078,1081,1054
16013,"Blaine County, Idaho",3777,362800,76358,1690,1817
16015,"Boise County, Idaho",1455,209100,69427,1277,1132
16017,"Bonner County, Idaho",7222,227200,57010,1214,1261
16019,"Bonneville County, Idaho",17810,160200,69578,1155,1227
16021,"Boundary County, Idaho",1718,189000,60577,1128,1133
16023,"Butte County, Idaho",442,102600,55500,861,771
16025,"Camas County, Idaho",175,168800,53313,1295,1050
16027,"Canyon County, Idaho",32411,134100,57505,1052,1254
16029,"Caribou County, Idaho",1137,134000,73559,1013,961
16031,"Cassia County, Idaho",3274,133800,62565,978,847
16033,"Clark County, Idaho",86,102100,-,860,570
16035,"Clearwater County, Idaho",1284,150000,53141,995,941
16037,"Custer County, Idaho",612,169000,53750,1175,835
16039,"Elmore County, Idaho",3575,152600,68804,1172,1262
16041,"Franklin County, Idaho",2023,168000,62917,1156,1133
16043,"Fremont County, Idaho",1979,148000,60471,1082,969
16045,"Gem County, Idaho",2797,147700,51002,1026,913
16047,"Gooding County, Idaho",2052,130400,57500,1016,822
16049,"Idaho County, Idaho",2510,157800,51227,1014,852
16051,"Jefferson County, Idaho",4020,172000,64819,1149,1173
16053,"Jerome County, Idaho",3164,146200,58163,1109,1097
16055,"Kootenai County, Idaho",27135,192400,65840,1227,1320
16057,"Latah County, Idaho",4875,203100,79911,1257,1733
16059,"Lemhi County, Idaho",1365,178600,51250,1012,830
16061,"Lewis County, Idaho",586,124700,55000,977,947
16063,"Lincoln County, Idaho",671,134200,55221,1077,829
16065,"Madison County, Idaho",3022,193200,71791,1280,1320
16067,"Minidoka County, Idaho",2788,129800,64722,929,794
16069,"Nez Perce County, Idaho",7032,172300,70744,1193,1536
16071,"Oneida County, Idaho",714,171800,54286,1194,1195
16073,"Owyhee County, Idaho",1344,136600,53917,1021,814
16075,"Payette County, Idaho",4114,144900,54875,1075,1042
16077,"Power County, Idaho",1129,131900,54033,1039,1211
16079,"Shoshone County, Idaho",2085,124000,58972,940,975
16081,"Teton County, Idaho",1723,271900,83795,1403,1354
16083,"Twin Falls County, Idaho",12628,150900,60370,1090,1250
16085,"Valley County, Idaho",1700,248500,70391,1468,1256
16087,"Washington County, Idaho",1460,143100,47727,1048,974
17001,"Adams County, Illinois",10785,122800,68083,1009,2226
17003,"Alexander County, Illinois",516,64300,44714,862,856
17005,"Bond County, Illinois",2368,110000,71624,1093,2103
17007,"Boone County, Illinois",10427,148800,74707,1416,3891
17009,"Brown County, Illinois",985,94100,73555,891,1471
17011,"Bureau County, Illinois",5639,109100,71041,1085,2276
17013,"Calhoun County, Illinois",724,137800,71343,1189,2450
17015,"Carroll County, Illinois",2470,98500,70486,1073,2193
17017,"Cass County, Illinois",1985,80800,68125,914,1638
17019,"Champaign County, Illinois",28501,155200,80973,1313,3459
17021,"Christian County, Illinois",5810,89000,65475,931,1544
17023,"Clark County, Illinois",2657,87300,63694,984,1728
17025,"Clay County, Illinois",2250,78800,59940,846,1215
17027,"Clinton County, Illinois",6638,153800,83479,1274,2928
17029,"Coles County, Illinois",7289,98700,67002,976,2041
17031,"Cook County, Illinois",745882,225400,89054,1832,4879
17033,"Crawford County, Illinois",3320,85100,68639,849,1403
17035,"Cumberland County, Illinois",1595,92900,66366,963,1756
17037,"DeKalb County, Illinois",14251,168000,87323,1589,4901
17039,"De Witt County, Illinois",3077,100200,73164,994,1806
17041,"Douglas County, Illinois",2970,108000,68169,1056,2329
17043,"DuPage County, Illinois",173367,283900,107588,2032,6476
17045,"Edgar County, Illinois",2904,82100,62537,929,1372
17047,"Edwards County, Illinois",997,75400,60754,834,1154
17049,"Effingham County, Illinois",5269,137600,73788,1096,2060
17051,"Fayette County, Illinois",2907,87000,62611,897,1565
17053,"Ford County, Illinois",1998,100700,66038,1015,2284
17055,"Franklin County, Illinois",5378,75500,60329,861,1154
17057,"Fulton County, Illinois",5650,84500,67947,949,1768
17059,"Gallatin County, Illinois",605,76200,70444,861,1116
17061,"Greene County, Illinois",2047,83700,60089,899,1328
17063,"Grundy County, Illinois",9143,188100,87771,1552,4098
17065,"Hamilton County, Illinois",1217,110900,66181,981,1361
17067,"Hancock County, Illinois",2877,88000,62288,925,1681
17069,"Hardin County, Illinois",479,81300,62321,867,751
17071,"Henderson County, Illinois",1160,90900,54286,866,1548
17073,"Henry County, Illinois",8931,115400,76274,1091,2433
17075,"Iroquois County, Illinois",4667,98800,64849,1048,2147
17077,"Jackson County, Illinois",6455,120000,71380,1119,2438
17079,"Jasper County, Illinois",1470,108500,67431,1015,1624
17081,"Jefferson County, Illinois",5788,101500,67059,1026,1712
17083,"Jersey County, Illinois",3921,148400,77374,1217,2585
17085,"Jo Daviess County, Illinois",4147,157300,75279,1224,2740
17087,"Johnson County, Illinois",1706,110200,67430,1065,1705
17089,"Kane County, Illinois",93172,219100,95948,1842,6067
17091,"Kankakee County, Illinois",17752,147100,74818,1318,3523
17093,"Kendall County, Illinois",25714,209100,97218,1957,6362
17095,"Knox County, Illinois",6924,83000,62699,911,1735
17097,"Lake County, Illinois",127762,253200,110575,2105,7213
17099,"LaSalle County, Illinois",18682,134100,74080,1196,2935
17101,"Lawrence County, Illinois",1792,72300,66724,823,984
17103,"Lee County, Illinois",5535,117700,71356,1131,2652
17105,"Livingston County, Illinois",6064,113100,75537,1121,2740
17107,"Logan County, Illinois",4492,96700,70134,975,1913
17109,"McDonough County, Illinois",4280,97300,71634,1011,1860
17111,"McHenry County, Illinois",65670,211000,98312,1847,6213
17113,"McLean County, Illinois",29075,168600,92858,1400,3870
17115,"Macon County, Illinois",17098,101500,71063,1025,2263
17117,"Macoupin County, Illinois",8263,100800,74023,1003,1702
17119,"Madison County, Illinois",47919,138000,80242,1215,2814
17121,"Marion County, Illinois",6405,79200,64327,890,1413
17123,"Marshall County, Illinois",2174,110700,66278,1079,2616
17125,"Mason County, Illinois",2340,88400,59500,957,1885
17127,"Massac County, Illinois",2215,90500,64650,1019,1605
17129,"Menard County, Illinois",2608,139300,80380,1167,2587
17131,"Mercer County, Illinois",2897,100600,74040,1045,2240
17133,"Monroe County, Illinois",7186,199500,96373,1591,3634
17135,"Montgomery County, Illinois",4442,83500,67986,916,1729
17137,"Morgan County, Illinois",5565,103900,68936,1007,1954
17139,"Moultrie County, Illinois",2450,108600,64871,1027,2093
17141,"Ogle County, Illinois",9832,147300,79949,1304,3219
17143,"Peoria County, Illinois",30438,136200,78694,1179,3040
17145,"Perry County, Illinois",2926,86400,65685,926,1593
17147,"Piatt County, Illinois",3406,134600,85865,1181,2625
17149,"Pike County, Illinois",2586,76900,56029,807,1307
17151,"Pope County, Illinois",506,116300,61250,943,1262
17153,"Pulaski County, Illinois",703,73800,56094,866,992
17155,"Putnam County, Illinois",1093,123100,78427,1130,2245
17157,"Randolph County, Illinois",4642,111200,71905,1038,1659
17159,"Richland County, Illinois",1977,100700,69155,889,1777
17161,"Rock Island County, Illinois",23974,118100,70912,1127,2634
17163,"St. Clair County, Illinois",41953,141300,82627,1325,3065
17165,"Saline County, Illinois",3237,79100,62891,899,1452
17167,"Sangamon County, Illinois",36161,139000,80901,1212,2836
17169,"Schuyler County, Illinois",1053,83600,66406,899,1426
17171,"Scott County, Illinois",802,86400,60278,966,1383
17173,"Shelby County, Illinois",3549,87400,67436,916,1679
17175,"Stark County, Illinois",802,85100,62955,921,1671
17177,"Stephenson County, Illinois",7337,100900,65634,1055,2713
17179,"Tazewell County, Illinois",25887,139500,80077,1183,2876
17181,"Union County, Illinois",2682,100800,67628,1004,1535
17183,"Vermilion County, Illinois",10731,83100,65807,933,1581
17185,"Wabash County, Illinois",1772,83500,62412,964,1507
17187,"Warren County, Illinois",2705,83000,62846,901,1596
17189,"Washington County, Illinois",2275,110100,71755,1133,2244
17191,"Wayne County, Illinois",2496,87600,63864,883,1205
17193,"White County, Illinois",1999,71100,64572,852,1014
17195,"Whiteside County, Illinois",10187,103800,65234,1022,2385
17197,"Will County, Illinois",135433,215700,97007,1859,5866
17199,"Williamson County, Illinois",10461,117300,70304,1018,1848
17201,"Winnebago County, Illinois",49241,120500,70669,1217,3638
17203,"Woodford County, Illinois",7398,170800,84329,1396,3620
18001,"Adams County, Indiana",5532,114000,62831,900,914
18003,"Allen County, Indiana",64677,119800,68319,997,1114
18005,"Bartholomew County, Indiana",13981,141300,74124,1133,1308
18007,"Benton County, Indiana",1365,82800,61486,900,638
18009,"Blackford County, Indiana",2216,72200,56512,827,581
18011,"Boone County, Indiana",13111,204000,95246,1511,1967
18013,"Brown County, Indiana",3008,178200,79211,1287,899
18015,"Carroll County, Indiana",3756,129200,68714,983,791
18017,"Cass County, Indiana",6629,83600,56573,866,632
18019,"Clark County, Indiana",21114,131800,70428,1092,1158
18021,"Clay County, Indiana",5078,101200,65129,993,511
18023,"Clinton County, Indiana",5250,108700,70759,1019,743
18025,"Crawford County, Indiana",1852,97700,58147,855,795
18027,"Daviess County, Indiana",4740,128500,67543,964,898
18029,"Dearborn County, Indiana",10550,163900,76105,1233,1390
18031,"Decatur County, Indiana",4643,119400,67239,974,804
18033,"DeKalb County, Indiana",8129,116100,64540,969,918
18035,"Delaware County, Indiana",18336,93200,62513,894,861
18037,"Dubois County, Indiana",7060,147300,75278,1077,1194
18039,"Elkhart County, Indiana",32405,128600,66851,1010,1179
18041,"Fayette County, Indiana",3991,82500,57152,880,699
18043,"Floyd County, Indiana",13902,158800,79638,1220,1293
18045,"Fountain County, Indiana",2884,88600,62329,929,616
18047,"Franklin County, Indiana",4128,153500,71731,1163,963
18049,"Fulton County, Indiana",3661,95100,63151,895,557
18051,"Gibson County, Indiana",6069,119500,71402,975,992
18053,"Grant County, Indiana",10663,86900,56080,855,576
18055,"Greene County, Indiana",5381,104800,63629,950,784
18057,"Hamilton County, Indiana",69274,231100,106518,1570,2260
18059,"Hancock County, Indiana",15214,163600,87042,1264,1506
18061,"Harrison County, Indiana",7292,138900,66430,1047,794
18063,"Hendricks County, Indiana",34528,168600,89920,1334,1680
18065,"Henry County, Indiana",7705,100100,62259,958,833
18067,"Howard County, Indiana",15458,103400,65995,949,710
18069,"Huntington County, Indiana",7369,105000,62241,953,868
18071,"Jackson County, Indiana",7692,120800,65722,1002,755
18073,"Jasper County, Indiana",6079,151300,73993,1106,732
18075,"Jay County, Indiana",3460,84200,57095,837,542
18077,"Jefferson County, Indiana",5726,123100,68672,968,932
18079,"Jennings County, Indiana",4666,106100,61012,995,808
18081,"Johnson County, Indiana",28477,146500,83348,1215,1384
18083,"Knox County, Indiana",5750,90900,64116,906,777
18085,"Kosciusko County, Indiana",14584,143100,68331,1042,898
